title,artist,chart_entry_date,peak_rank,top10,stream_window,window_length,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness
Mile High (feat. Travis Scott & Metro Boomin),James Blake,2019-01-29,50,0,"[9314, 1733, 3861, 1089, 56948, 8597, 1652, 51294, 1429, 51253, 8404, 1246, 1058, 8240, 1253, 1146, 9087, 1505, 1171, 50499, 1319]",21,0.754,0.37,0.228,114.941,0.403,6.22e-05,0.107,-9.854,0.12
Million Reasons,Lady Gaga,2017-01-01,19,0,"[1162, 3710, 2090, 15035, 12468, 3094, 1285, 2795, 10747, 3391, 2398, 16920, 2403, 1601, 2910, 2437, 3639, 21663, 19326, 4297, 2504]",21,0.666,0.423,0.154,129.893,0.494,0.0,0.106,-8.012,0.0429
Mind Is A Prison,Alec Benjamin,2019-12-13,69,0,"[15025, 6519, 7988, 7855, 6622, 6681, 8874, 2625, 9215, 2649, 6632, 6572, 3015, 6565, 6148, 8900, 2501, 3322, 7412, 7195, 9840]",21,0.656,0.645,0.669,75.473,0.504,0.0,0.18,-5.442,0.0397
Mine,Bazzi,2018-01-15,3,1,"[193589, 233686, 280588, 23780, 325304, 26500, 356333, 341127, 24577, 28256, 497230, 356145, 39845, 644068, 5700, 462385, 465855, 5998, 43598, 661037, 49497]",21,0.71,0.789,0.717,142.929,0.0161,2.77e-06,0.451,-3.874,0.0722
Minimum,Charlie Cunningham,2017-01-13,79,0,"[2456, 1498, 1598, 2317, 55166, 2286, 41713, 32751, 2361, 1947, 28244, 2243, 31170, 2517, 34732, 1995, 30325, 1645, 2157, 33708, 1919]",21,0.492,0.841,0.313,177.869,0.729,0.00027,0.101,-9.181,0.0904
Minä olen,Kotiteollisuus,2020-10-06,185,0,"[5491, 5817, 5707, 6661, 5555, 5441, 5414]",7,0.425,0.947,0.376,151.009,1.8e-05,0.883,0.331,-5.264,0.0483
Miracle,CHVRCHES,2018-04-13,59,0,"[1404, 4650, 1418, 2045, 1191, 6579, 25194, 2995, 5561, 28317, 6013, 2934, 3264, 3513, 5965, 7180, 2403, 26169, 5321, 21992, 2938]",21,0.575,0.796,0.417,124.01,0.0141,0.0,0.152,-3.081,0.0322
Mirándote,Rvfv,2019-06-22,6,1,"[47704, 60984, 89126, 141152, 181425, 214142, 241979, 238339, 221543, 271303, 276780, 271265, 269007, 297075, 285125, 242896, 278152, 286619, 290802, 291052, 303509]",21,0.689,0.739,0.473,106.447,0.236,0.000147,0.111,-5.566,0.112
Mis Planes Son Amarte,Juanes,2017-05-13,107,0,"[4473, 3963, 6171, 5107, 5052, 5139, 4758, 4450, 3776, 4379, 4152, 5528, 3761]",13,0.611,0.509,0.425,90.168,0.69,2.64e-06,0.0855,-9.382,0.127
Misery Business,Paramore,2018-08-21,101,0,"[5712, 58291, 210835, 229791, 242819, 244559, 233544, 213724, 244424, 257709, 261261, 52015, 262253, 263404, 238673, 210883, 213193, 225585, 231749, 281768, 268703]",21,0.517,0.906,0.731,172.977,0.00272,9.26e-06,0.113,-3.677,0.0735
Missing Piece,Vance Joy,2021-05-21,18,0,"[64786, 40204, 53255, 51724, 53549, 56419, 30370, 58328, 30769, 58476, 30605, 56042, 52468, 52104, 56045, 54712, 55802, 58097, 61289, 35766, 62627]",21,0.628,0.877,0.721,101.992,0.0155,5.97e-06,0.113,-4.205,0.046
Mistletoe,Justin Bieber,2017-11-02,4,1,"[8505, 11140, 1009, 10178, 11489, 1039, 10619, 1121, 11783, 1181, 10364, 12618, 1034, 10887, 10812, 1346, 13918, 14880, 1772, 13003, 15317]",21,0.623,0.668,0.823,161.948,0.475,0.0,0.0862,-7.282,0.0531
Mistletoe and Wine,Cliff Richard,2017-12-01,13,0,"[15123, 3429, 15049, 6915, 50853, 4520, 14709, 69407, 7213, 53944, 2506, 7292, 2419, 7999, 12820, 2501, 8873, 3978, 4473, 9885, 3563]",21,0.498,0.432,0.365,135.015,0.688,0.0,0.136,-14.386,0.0345
Mitt hjärta är ett jordskred,Håkan Hellström,2018-12-14,19,0,"[99878, 53541, 36135, 34713, 28800, 24194, 21965]",7,0.176,0.313,0.233,182.885,0.756,0.000283,0.0926,-8.384,0.0304
Mixed Up,ENHYPEN,2021-04-26,80,0,"[33551, 7440, 45265, 7327, 30559, 7015, 37863, 31536]",8,0.623,0.9,0.773,156.889,0.0486,0.0,0.266,-3.944,0.236
Mmmh,KAI,2020-11-30,46,0,"[1250, 38033, 13538, 34651, 1713, 10299, 10880, 7559, 1570, 15083, 42020, 1004, 34610, 8975, 34645, 13058, 8002, 11773, 9994, 7696, 8781]",21,0.659,0.718,0.297,136.96,0.202,1.01e-06,0.2,-5.607,0.0507
Modern Loneliness,Lauv,2020-02-21,9,1,"[5739, 4079, 430775, 1269, 10666, 7360, 29105, 2589, 1473, 21237, 13010, 23170, 17986, 1186, 1142, 3073, 5966, 1037958, 1217, 51178, 38471]",21,0.702,0.508,0.143,82.009,0.144,0.0,0.108,-7.105,0.035
Mojito,Jay Chou,2020-06-11,1,1,"[4430, 21196, 14546, 22350, 30505, 13913, 11341, 17241, 28937, 30290, 17119, 12478, 10380, 14338, 11576, 19993, 36383, 41988, 19294, 13485, 11399]",21,0.807,0.631,0.801,115.003,0.459,0.0,0.279,-7.146,0.0279
Money,Pink Floyd,2018-04-17,39,0,"[2679, 3502, 3364, 2121, 1629, 1741, 3036, 3109, 3703, 4748, 7123, 5059, 5410, 4042, 3178, 2721, 2712, 19938]",18,0.468,0.536,0.785,126.256,0.024,0.00199,0.269,-10.422,0.144
Monster,EXO,2017-01-02,133,0,"[1711, 2546, 1048, 1053, 1018, 1030, 1838, 1559]",8,0.618,0.76,0.541,150.0,0.0066,0.0,0.127,-4.312,0.0596
Monster,Red Velvet - IRENE & SEULGI,2020-07-06,2,1,"[720284, 17128, 62487, 10930, 17519, 1015, 97211, 21518, 91351, 6683, 1874, 2243, 18640, 1136, 76900, 18856, 29354, 1645, 116183, 22455, 127067]",21,0.631,0.748,0.351,115.665,0.212,0.0,0.537,-2.569,0.0488
Monster,YOASOBI,2021-07-30,91,0,"[40272, 36895, 37067, 34835, 34022, 33254, 32656, 30372, 29332, 28190, 35159, 32847, 28669, 26664, 23796, 22380, 24266, 24288, 24082, 24402]",20,0.615,0.868,0.69,170.054,0.0681,0.0,0.234,-3.571,0.105
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2020-11-20,1,1,"[65355, 2654, 36848, 278672, 3705, 161106, 18821, 1911, 81809, 5643, 4572, 29304, 88238, 80402, 23169, 16528, 4652, 28209, 15089, 3556, 1390004]",21,0.652,0.383,0.549,145.765,0.0676,0.0,0.0828,-7.076,0.0516
Monsters You Made (feat. Chris Martin),Burna Boy,2020-08-14,40,0,"[25609, 15798, 5401, 61579, 3168, 2212, 2162, 1880]",8,0.671,0.646,0.355,142.0,0.272,0.0,0.405,-7.513,0.195
Mood (feat. iann dior),24kGoldn,2020-08-05,1,1,"[31954, 34103, 37540, 234927, 37794, 253576, 38254, 9024, 266079, 373492, 6321, 11921, 48275, 636023, 60674, 9387, 784340, 8154, 6475, 13342, 470610]",21,0.701,0.716,0.732,91.007,0.174,0.0,0.324,-3.671,0.0361
Moon,BTS,2020-02-21,11,0,"[37908, 3086, 1391, 2412, 3338, 22883, 25945, 5657, 5154, 11496, 19155, 1985, 1885, 20093, 31157, 2924, 71293, 434046, 2621, 40606, 29851]",21,0.704,0.646,0.64,141.87,0.0104,0.0,0.191,-6.658,0.0596
Moonlight,Gaullin,2018-11-17,20,0,"[9789, 9099, 8990, 9210, 10463, 10386, 9860, 9595, 10755, 10134, 9957, 12600, 15649, 18852, 18156, 21689, 13754, 20895, 20775, 23666, 23012]",21,0.813,0.761,0.29,124.957,0.0529,0.0119,0.337,-5.687,0.085
Moonlight,XXXTENTACION,2018-03-16,2,1,"[70473, 1203805, 128318, 14677, 34529, 1951, 5139, 2674, 14757, 28557, 16175, 45034, 4376, 1586, 1955, 7302, 12860, 55168, 5917, 11127, 114585]",21,0.921,0.537,0.711,128.009,0.556,0.00404,0.102,-5.723,0.0804
Moonlight Rendezvous,Beast In Black,2021-09-03,59,0,"[15692, 10470, 7522, 9549, 9267, 8863, 8662, 9015, 6154, 5542, 5579, 5246, 5324, 9683, 7010, 5215, 6773, 6419, 6194, 6500, 6566]",21,0.425,0.958,0.621,102.002,0.000254,0.00107,0.0394,-5.785,0.0515
Moosedrilla (feat. DIVINE),Sidhu Moose Wala,2021-05-27,8,1,"[158346, 158004, 124228, 102196, 98307, 85561, 80352, 74831, 74649, 69381, 62712, 67588, 67126, 63650, 59692, 59595, 57844, 52467, 58715, 57362, 57371]",21,0.709,0.829,0.654,137.954,0.0698,0.0,0.561,-5.817,0.245
Morado,J Balvin,2020-01-10,2,1,"[57601, 4042, 125394, 30568, 3986, 1593, 239227, 4389, 12722, 5014, 5332, 22577, 5134, 12649, 92365, 78198, 7173, 1122502, 271397, 1946, 6182]",21,0.881,0.696,0.781,97.002,0.136,4.06e-05,0.0927,-3.838,0.0797
Moral of the Story,Ashe,2020-02-17,10,1,"[2691, 2453, 4359, 2493, 249487, 6503, 5787, 2969, 36169, 6376, 5913, 714047, 9130, 326265, 7827, 12485, 1006, 3319, 71967, 43312, 46253]",21,0.569,0.403,0.269,119.819,0.593,4.49e-06,0.102,-8.618,0.0439
Moral of the Story (feat. Niall Horan),Ashe,2020-06-17,37,0,"[28311, 11463, 14242, 15448, 14041, 11658, 11336, 11072, 9553, 9140, 8998, 8620, 7671, 8498, 8282, 8344, 8787, 8762, 8374, 7371, 7721]",21,0.599,0.374,0.224,119.9,0.495,0.0,0.221,-8.896,0.0385
More & More,Finding Hope,2020-08-30,174,0,"[8455, 7928, 7402, 7760, 7601, 7805, 7619, 7793, 7258, 7057, 6270, 6603, 6680]",13,0.689,0.256,0.547,82.936,0.704,2.29e-06,0.051,-10.572,0.0514
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,2021-03-27,72,0,"[6300, 6590, 8042, 54916, 8717, 59891, 8347, 6560, 58364, 63613, 7344, 9127, 9749, 7121, 68839, 10323, 6953, 66722, 207863, 205326, 67712]",21,0.601,0.703,0.673,106.164,0.175,8.4e-05,0.571,-6.24,0.0379
More Than Friends (feat. Meghan Trainor),Jason Mraz,2018-07-27,67,0,"[4939, 2325, 2507, 2438, 2659, 2098, 6219, 6966, 29246, 5889, 3522, 2674, 22379, 6243, 3369, 3041, 4749, 19664, 4210, 2539, 2604]",21,0.451,0.528,0.527,139.28,0.366,0.0,0.0811,-6.984,0.0364
More Than Words,Extreme,2017-01-01,60,0,"[13757, 15924, 18077, 19942, 20403, 18984, 17372, 17485, 18091, 19232, 20356, 20509, 19205, 16981, 16541, 18619, 20133, 21699, 21714, 19310, 17865]",21,0.403,0.134,0.258,182.894,0.469,0.0,0.113,-14.955,0.0353
More Than You Know,Axwell /\ Ingrosso,2017-05-24,1,1,"[11562, 42314, 14651, 56401, 10501, 5085, 120732, 21498, 1192, 9452, 22501, 22633, 1129, 1588, 13338, 3298, 1188, 514971, 38890, 27459, 1099]",21,0.646,0.741,0.571,123.077,0.0275,0.0,0.312,-4.973,0.034
Most People (with Lukas Graham),R3HAB,2021-11-19,34,0,"[6121, 31093, 10480, 92853, 33078, 28260, 45847, 8373, 23939, 14322, 23462, 18965, 10230, 18832, 13731, 21542, 20881, 11108, 17495, 21291, 10711]",21,0.762,0.795,0.588,113.922,0.0459,0.0,0.0957,-4.633,0.104
Moth To A Flame (with The Weeknd),Swedish House Mafia,2021-10-21,1,1,"[42241, 7886, 63232, 25409, 68657, 36670, 14729, 3714, 93414, 1321, 23936, 130115, 7326, 214213, 21650, 10424, 26603, 9561, 17130, 6435, 113110]",21,0.553,0.659,0.105,120.146,0.0027,0.0,0.105,-7.295,0.0391
Movement,Hozier,2018-11-14,45,0,"[6517, 13113, 226276, 3644, 22448, 1225, 1787, 12980, 18024, 1443, 65998, 14027, 2928, 1236, 1263, 3045, 29494, 4995, 1078, 10294, 8248]",21,0.381,0.502,0.147,144.3,0.16,6.98e-05,0.0842,-5.505,0.0368
Movin' on,J SOUL BROTHERS III,2020-03-30,80,0,"[16762, 21213, 19783, 21310, 20592, 23186, 22649, 22446, 23010, 24754, 25373, 24040, 23518, 23442, 23463, 24395, 24615, 25087, 23371, 21176, 23664]",21,0.574,0.856,0.315,86.995,0.0409,0.0,0.336,-3.214,0.0502
Moving On,Lil Peep,2019-10-31,149,0,"[1316, 1220, 1121, 1084, 1236, 3530, 1483, 1265]",8,0.821,0.41,0.197,131.963,0.0172,0.0,0.113,-5.587,0.045
Moving On,Marshmello,2017-05-05,116,0,"[8912, 1357, 3838, 5998, 5765, 6054, 6392, 5806, 1383, 6119, 5956, 1267, 5475, 1946, 5131, 1834]",16,0.687,0.799,0.67,142.0,0.00286,0.0565,0.21,-1.498,0.0354
Mr Loverman,Ricky Montgomery,2020-10-26,129,0,"[194506, 193266, 195621, 205222, 213202, 215788, 231747, 230134, 212352, 237887, 244158, 243015, 244271, 244623, 235462, 234967, 249574, 246887, 242856, 220418, 205579]",21,0.639,0.526,0.488,130.033,0.245,2.43e-05,0.25,-6.697,0.0256
Mr. Brightside,The Killers,2017-01-01,17,0,"[16740, 1325, 22875, 4260, 4362, 72070, 80222, 4598, 4218, 333579, 19923, 20169, 365945, 4611, 4606, 87722, 89143, 5197, 375770, 22240, 4878]",21,0.352,0.911,0.236,148.033,0.00121,0.0,0.0995,-5.23,0.0747
Mr. Saxobeat,Klaas,2020-05-21,147,0,"[6484, 8262, 5150, 5681, 7077, 6244, 5993]",7,0.638,0.889,0.511,127.012,0.0476,0.0336,0.24,-5.276,0.127
Muerte En Hawaii,Calle 13,2018-04-29,170,0,"[2027, 4201, 1943, 2985, 3310, 1612, 3666, 1682, 82887, 2401, 3928, 86812, 3828]",13,0.675,0.588,0.879,79.989,0.789,0.0,0.95,-7.168,0.177
Muito Cedo,Turma do Pagode,2019-12-24,100,0,"[102678, 109815, 89423, 103888, 95891, 83994, 102432, 90385, 98419, 80500, 94872, 97884, 82531, 123451, 130920, 105398, 102911, 99427, 87268, 94138, 106119]",21,0.561,0.744,0.634,152.086,0.576,0.0,0.821,-6.402,0.0419
Mujhe Peene Do,Darshan Raval,2020-10-29,37,0,"[48416, 76310, 72368, 62376, 61661, 58455, 52170, 47899, 49268, 47011, 44846, 52206, 48963, 48373, 47511, 45174, 36503, 37358, 37990, 39528, 38796]",21,0.268,0.334,0.175,55.832,0.759,0.0,0.117,-8.877,0.0332
Mundo de Ilusões - Ao Vivo,Gusttavo Lima,2018-05-12,19,0,"[59811, 49060, 51970, 60226, 65070, 68570, 123795, 218110, 196507, 175415, 199850, 217539, 223699, 246705, 288571, 244109, 202405, 221917, 252741, 311165, 281493]",21,0.734,0.911,0.778,141.828,0.16,0.0,0.303,-2.466,0.059
Mushroom Chocolate (with 6LACK),QUIN,2020-04-21,113,0,"[6887, 7519, 6821, 7681, 6934, 7150, 7469, 7935, 7714, 8204, 8353, 7966, 7365, 7448, 7649, 7570, 7530, 7003, 6943, 6733, 6879]",21,0.73,0.547,0.533,147.921,0.765,3.99e-05,0.0874,-5.166,0.0565
Musiken är mitt liv (Bo Diddley),Gustaf & Viktor Norén,2021-11-21,71,0,"[31289, 35252, 30867, 27537, 26267, 31051, 29157, 24076, 23643, 21148]",10,0.552,0.809,0.53,109.959,0.00958,0.00016,0.0885,-8.138,0.0309
Must Have Been The Wind,Alec Benjamin,2019-06-14,74,0,"[3228, 11594, 2784, 1066, 18246, 2413, 1294, 1414, 5155, 263805, 2099, 11616, 10426, 11485, 6805, 4340, 6046, 11021, 6135, 10328, 7520]",21,0.653,0.644,0.363,88.968,0.784,0.000202,0.161,-6.204,0.0572
My Block,Sidhu Moose Wala,2020-08-21,56,0,"[50205, 41374, 35139, 36864, 33465, 34290, 32422, 31760, 28851, 27297, 28199, 27690, 26376, 25428, 26794, 26798, 25869, 27352, 28926, 28660, 29059]",21,0.609,0.639,0.211,91.249,0.357,0.0,0.239,-4.662,0.0682
My December,Linkin Park,2017-07-21,73,0,"[22351, 2393, 2444, 566669, 3115, 1886, 13267, 10475, 27860, 3367, 7918, 7745, 57526, 210841]",14,0.73,0.585,0.721,100.021,0.375,0.0101,0.147,-9.274,0.0238
My Favourite Clothes,RINI,2020-03-29,55,0,"[5440, 6853, 6650, 6209, 6228, 5940, 5862, 6009, 6273, 6369, 6367, 6197, 5927, 6262, 6100, 6533, 6164, 6278, 6433, 6190, 6107]",21,0.746,0.339,0.291,119.924,0.482,1.36e-05,0.0838,-9.041,0.144
My Girl,The Temptations,2017-01-01,65,0,"[2412, 170168, 2866, 1175, 1154, 5970, 74644, 3882, 51545, 1129, 2269, 1303, 5110, 62193, 3531, 3860, 1747, 1770, 4654, 1102, 1456]",21,0.572,0.418,0.694,104.566,0.635,0.0,0.0961,-10.738,0.0349
My Head & My Heart,Ava Max,2020-11-20,16,0,"[5847, 52363, 30290, 1024, 8644, 89275, 20544, 12807, 4089, 16003, 2848, 20206, 35856, 22517, 10579, 13394, 23595, 15126, 11623, 2611, 11179]",21,0.614,0.934,0.436,116.001,0.0697,0.0,0.121,-3.709,0.07
My Heart Goes (La Di Da) (feat. Topic),Becky Hill,2021-08-27,9,1,"[9469, 79653, 11929, 27673, 13614, 112036, 11167, 100133, 8771, 84685, 9894, 81380, 10772, 97716, 102507, 11337, 57749, 11827, 102531, 12912, 115700]",21,0.695,0.781,0.456,124.04,0.0185,3.12e-05,0.295,-5.578,0.0452
My Kind Of Woman,Mac DeMarco,2021-11-05,127,0,"[1007, 1102, 1017, 1017, 1092, 1032, 1022, 1017, 1069, 1075, 1072, 1031]",12,0.501,0.765,0.46,91.771,0.00294,0.49,0.184,-7.063,0.0281
My Little Love,Adele,2021-11-18,3,1,"[44243, 12405, 25527, 145352, 3910, 223398, 33398, 1957, 55683, 3987, 13928, 80600, 21383, 6508, 4568, 21492, 4976, 36319, 3217, 77535, 120299]",21,0.339,0.492,0.102,151.865,0.829,0.00377,0.147,-10.661,0.0559
My Oh My (feat. DaBaby),Camila Cabello,2019-12-06,4,1,"[31777, 9421, 34388, 1846, 28212, 23228, 9419, 2675, 10804, 2543, 3790, 40408, 40764, 10052, 7848, 1803, 131635, 612028, 2052, 2625, 55835]",21,0.724,0.491,0.383,105.046,0.018,1.29e-05,0.0887,-6.024,0.0296
My Time,BTS,2020-02-21,4,1,"[47700, 2427, 35736, 3921, 1621, 2904, 4078, 27433, 78781, 7588, 6682, 1742, 13269, 2373, 2577, 20662, 33779, 29465, 3413, 92108, 554104]",21,0.674,0.641,0.664,99.91,0.149,0.0,0.0925,-5.139,0.0339
My Way,Calvin Harris,2017-01-01,4,1,"[70795, 2735, 1020, 5141, 125198, 38158, 15261, 23373, 2869, 3362, 12725, 35787, 15541, 6144, 1163, 51359, 26553, 7894, 6115, 11513, 92955]",21,0.818,0.913,0.536,119.986,0.093,3.69e-05,0.161,-3.06,0.0426
Myself,Bazzi,2018-04-13,114,0,"[12565, 6401, 15634, 27330, 11154, 9653, 5296, 10673, 6306, 10670, 1770, 1698, 5413, 10637, 5736, 2615, 2675, 6379, 11182, 21494, 5518]",21,0.745,0.561,0.902,195.918,0.465,1.12e-06,0.0338,-5.513,0.072
Mystery of Love,Sufjan Stevens,2018-01-22,42,0,"[2869, 2896, 3333, 2746, 2978, 2849, 2690, 3824, 3047, 2820, 2797, 2455, 6362, 4924, 1418, 5376, 9899, 4301, 1480, 8643, 4590]",21,0.365,0.273,0.238,132.285,0.94,0.431,0.109,-16.526,0.038
Más Fuerte,Greeicy,2018-02-23,2,1,"[52868, 2126, 79090, 3101, 1008, 9205, 65434, 2585, 8127, 3095, 11292, 78020, 84248, 3524, 1009, 12651, 76729, 3435, 1020, 12380, 12209]",21,0.82,0.809,0.553,92.007,0.111,0.000129,0.152,-4.319,0.0715
Más que Ayer,Tierra Adentro,2019-07-14,128,0,"[2027, 1976, 1833, 2020, 2065, 3220, 2863, 3751, 3708, 4765, 4064]",11,0.558,0.721,0.552,162.063,0.22,0.0,0.119,-6.96,0.113
NDA,Billie Eilish,2021-07-08,5,1,"[6370, 1853, 26265, 128659, 2864, 82927, 21562, 63265, 2590, 37808, 59550, 21400, 9061, 43477, 18828, 5639, 12899, 5992, 72785, 94786, 26385]",21,0.765,0.373,0.554,85.016,0.341,0.525,0.112,-9.921,0.0713
NERDESİN,Ati242,2021-04-23,21,0,"[86531, 78382, 74813, 90954, 92111, 89598, 90736, 73705, 68543, 64991, 67460, 63241, 61451, 58413, 57462, 45239, 44599, 49328, 47929, 48237, 43363]",21,0.662,0.679,0.319,160.133,0.022,3.22e-06,0.112,-4.951,0.13
NFWMB,Hozier,2018-09-06,19,0,"[7152, 25990, 287181, 19017, 14343, 12578, 10343, 8770, 8484, 7827, 6954, 6287, 7091, 6696, 6563, 5990, 6047, 5234, 4908, 4499, 4058]",21,0.379,0.373,0.352,176.002,0.895,0.0718,0.115,-12.176,0.0309
NO BYSTANDERS,Travis Scott,2018-08-03,6,1,"[111089, 1922, 7216, 56274, 23429, 40881, 23242, 14949, 2596, 4883, 3561, 4872, 43130, 24055, 10414, 236062, 2535998, 6341, 76679, 1249, 21110]",21,0.731,0.811,0.426,147.045,0.0204,0.0,0.411,-3.225,0.0712
NUMB,XXXTENTACION,2018-03-16,8,1,"[52537, 932343, 94721, 8804, 25480, 1506, 1754, 5443, 21149, 11406, 29154, 1223, 1509, 34809, 8794, 2359, 9840, 4025, 7298, 83183, 17197]",21,0.414,0.416,0.196,159.91,0.1,0.179,0.131,-8.024,0.0251
NUNU NANA,Jessi,2020-07-31,16,0,"[5741, 8684, 6173, 9658, 7078, 10154, 9016, 12708, 9949, 14142, 11222, 15759, 18904, 15904, 33857, 18001, 20037, 7835, 31770, 18323, 18162]",21,0.743,0.689,0.504,104.936,0.0198,0.0,0.708,-2.846,0.0289
Na Hora da Raiva - Ao Vivo,Henrique & Juliano,2017-01-01,31,0,"[121644, 106579, 105501, 107907, 106674, 105562, 109301, 95190, 91102, 89358, 97065, 97173, 103972, 108589, 92189, 89323, 89184, 92245, 93095, 98395, 101843]",21,0.556,0.874,0.48,117.849,0.316,4.55e-06,0.753,-2.651,0.0497
Na Ja,Pav Dharia,2019-03-10,50,0,"[4258, 4719, 4774, 63560, 60798, 57399, 61855, 61405, 60376, 60317, 62004, 64633, 66773, 71606, 73716, 68872, 77318, 90439, 95386, 103502, 107615]",21,0.772,0.649,0.824,90.072,0.0724,0.0,0.0761,-6.411,0.143
Nada Nada - Ao Vivo,Henrique & Juliano,2017-01-01,38,0,"[111963, 96465, 94649, 97027, 95932, 95512, 90540, 75211, 71664, 69341, 75867, 74849, 79249, 84227, 70543, 68193, 67186, 70973, 70689, 76147, 78259]",21,0.607,0.948,0.883,169.863,0.295,0.0,0.368,-3.282,0.0509
Naina Da Kya Kasoor,Amit Trivedi,2019-04-09,77,0,"[5624, 5656, 5674, 6104, 8079, 7479, 7286, 7970, 7940, 7818, 7760, 7686, 7574, 6873, 7020, 7562, 7138, 7160, 7534, 7112, 6622]",21,0.845,0.659,0.547,125.965,0.159,0.0129,0.0782,-6.348,0.0373
Naive,The Kooks,2017-01-01,44,0,"[37250, 36687, 43450, 46315, 45063, 41071, 46011, 45110, 41638, 44745, 47142, 46698, 44447, 50093, 47087, 43638, 48823, 50285, 2867, 54594, 49726]",21,0.564,0.818,0.712,103.342,0.0767,0.0,0.0402,-6.202,0.0661
Namo Namo,Amit Trivedi,2019-03-04,3,1,"[5608, 13949, 12642, 13501, 13004, 13539, 12474, 12837, 21977, 65690, 27486, 23417, 23282, 22771, 21568, 21410, 18689, 18083, 20322, 18750, 19091]",21,0.648,0.711,0.33,119.935,0.436,0.0,0.121,-6.216,0.0304
Nangangamba,Zack Tabudlo,2021-04-06,4,1,"[32457, 68316, 118157, 143577, 150948, 152044, 163034, 170095, 186589, 194548, 192892, 183639, 178124, 192069, 185497, 184070, 181213, 175492, 166132, 165311, 174589]",21,0.62,0.547,0.208,98.032,0.112,0.0,0.19,-6.772,0.0248
Natural,Imagine Dragons,2018-07-17,2,1,"[5173, 2239, 10619, 1551, 2216, 4804, 2741, 10872, 1906, 2216, 11207, 4130, 1945, 2668, 4465, 39409, 6969, 43302, 1451, 22682, 29746]",21,0.704,0.611,0.22,100.0,0.217,0.0,0.0812,-6.112,0.0409
Nazm Nazm,Arko,2020-05-31,104,0,"[19073, 39291, 39663, 41054, 42784, 44068, 44502, 42037, 39591, 40707, 41541, 41123, 42113, 42602, 41976, 44372, 46561, 45993, 46547, 43370, 45084]",21,0.62,0.627,0.557,82.008,0.497,0.0,0.133,-6.187,0.0307
Nearly Forgot My Broken Heart,Chris Cornell,2017-05-18,108,0,"[15158, 2314, 5946, 1035, 5272, 2425, 5231]",7,0.593,0.781,0.657,119.522,0.0944,2.23e-06,0.173,-5.472,0.0285
Need To Know,Doja Cat,2021-06-11,3,1,"[62668, 29649, 27045, 9081, 4698, 20194, 2760, 9020, 7886, 33594, 8228, 7518, 12667, 6424, 2544, 141459, 903786, 7576, 23055, 12248, 2165]",21,0.664,0.609,0.194,130.041,0.304,0.0,0.0926,-6.509,0.0707
Need to Know,Doja Cat,2021-10-01,6,1,"[44467, 127465, 3544, 38356, 24532, 2259, 29879, 5516, 6128, 23203, 121511, 35095, 17493, 7043, 6652, 27872, 18670, 10396, 2736, 43844, 25652]",21,0.664,0.609,0.194,130.041,0.304,0.0,0.0926,-6.509,0.0707
Needed Time,Yxng Bane,2018-11-09,59,0,"[5552, 117425, 79525, 66902, 91328, 89293, 88105, 84980, 79239, 69719, 55623, 67895, 70030, 72810, 69931, 71246, 64946, 52578, 65408, 67762, 67243]",21,0.767,0.499,0.609,104.058,0.197,2.65e-06,0.194,-7.819,0.132
Needled 24 / 7,Children Of Bodom,2021-01-04,21,0,"[18161, 18380, 11455, 11422, 11477, 8346, 5211, 6232, 5712]",9,0.425,0.926,0.465,96.051,2.4e-06,0.733,0.261,-4.177,0.0511
"Nefes Al Zombi, Pt. 2",No.1,2017-12-11,60,0,"[15773, 15861, 14984, 14190, 12866, 11160, 9459, 8957, 8388, 8910, 10594, 9479, 9710, 9232, 9207, 9183, 9365, 9887, 8224, 8165, 9026]",21,0.576,0.857,0.757,93.873,0.0459,0.0,0.0639,-5.861,0.23
Negro,J Balvin,2020-03-19,6,1,"[2456, 26432, 5733, 6745, 1210, 3252, 256933, 296468, 36271, 3237, 8524, 2877, 540956, 22659, 9509, 44975, 10862, 42218, 7835, 39425, 194320]",21,0.791,0.907,0.828,164.107,0.0132,0.211,0.245,-2.223,0.0884
Nemáme čas nenávidět,Hasan,2020-10-16,17,0,"[10268, 8294, 8437, 9922, 9593, 10094, 11739, 21743, 3213, 14166, 2323, 2213, 12687, 13087, 2115, 11755, 1877, 9877, 1710, 10015, 1623]",21,0.513,0.46,0.32,139.031,0.183,0.00125,0.122,-13.51,0.139
Nero Forte,Slipknot,2019-08-09,26,0,"[32630, 258675, 94419, 22330, 2102, 2123, 13615, 1047, 5791, 5771, 6119, 821009, 2570, 5763, 1593, 31642, 5446, 5512, 25834, 67231, 4164]",21,0.336,0.978,0.496,129.842,0.000437,0.000525,0.138,-2.358,0.0846
Nessuno Vuole Essere Robin,Cesare Cremonini,2017-11-24,57,0,"[46108, 31948, 23695, 24313, 22378, 25019, 24137, 22717, 20118, 15919, 16919, 21522, 23733, 24876, 25707, 26605, 25502, 23049, 25003, 28928, 29497]",21,0.516,0.535,0.247,137.985,0.601,0.0,0.141,-8.312,0.0317
